,k,b,c
0,13472.1352514116,0.0042588298854019215,5.649886044890886
1,-1.0,-1.0,-1.0
2,13398.14943842377,0.008626298784567669,0.6874290020746644
3,11546.533093426193,0.022974181403699015,2.517331017368901
4,10169.410788719091,0.003830596828115307,0.11437878800826155
5,-1.0,-1.0,-1.0
6,11982.561712642657,0.0029974517875292067,1.8325991273642748
7,11718.482338514059,0.002464939638041705,0.2704715003675516
8,12955.176707960569,0.0023847928370110544,3.2571615767220368
9,11525.93031452373,0.024878555076392143,0.5611989046740724
10,11746.315440398093,0.0013501355839052793,4.361758456491203
11,-1.0,-1.0,-1.0
12,13802.114698309531,0.0026414580787623796,4.4952784721361585
13,-1.0,-1.0,-1.0
14,11675.602897523328,0.006513232786265178,3.458865107781881
15,10199.996535604765,0.02284624389080345,5.002659836118087
16,-1.0,-1.0,-1.0
17,12858.37610246303,0.01674045373330278,0.8820652756559709
18,13902.621432473992,0.0034518952304993136,5.374418323696792
19,13753.358365854747,0.004262442233195068,0.14453182329133293
20,12102.105394591177,0.003861492008085399,0.8401843493894168
21,13010.138268853112,0.013030597574061682,6.192107388084625
22,11790.036638139485,0.0004347845918121068,5.766987304095375
23,-1.0,-1.0,-1.0
24,11288.123937727738,0.006299547311075061,4.245510224144944
25,-1.0,-1.0,-1.0
26,14411.882110554678,0.014628763398260964,2.3135829446466203
27,-1.0,-1.0,-1.0
28,10887.859148410444,0.010851767862153479,1.1239309711994403
29,11671.747895057244,0.003902277058927201,3.3783962692471623
30,-1.0,-1.0,-1.0
31,-1.0,-1.0,-1.0
32,12226.041164382927,0.011102235111979067,2.1529781370527292
33,12736.196266658935,0.003233759624632776,3.91062389706619
34,13198.628660158833,0.003945187972417547,2.051310789390572
35,11603.538276249528,0.017187947458917947,5.995517332532295
36,13098.000509303303,0.018238106320797882,5.155688771666958
37,10617.477204628261,0.007867118485814423,0.8875063671182272
38,14184.987915525953,0.002483727436953537,3.9764708033309253
39,-1.0,-1.0,-1.0
40,10213.751765170558,0.008342488872838625,4.011575868605708
41,-1.0,-1.0,-1.0
42,12616.62583041302,0.01216374392615908,5.7065316106122435
43,10733.043699829464,0.020318751900953794,4.339665747990256
44,13448.462402131458,0.010069972944773676,4.091753186851506
45,-1.0,-1.0,-1.0
46,-1.0,-1.0,-1.0
47,13089.073241746397,0.017966544879840025,5.74560151515101
48,12351.870236517565,0.02083298770797329,1.1153806220610671
49,12728.695948495082,0.013532478956007163,3.4179670251140037
50,12244.298812051195,0.014685110170111253,3.6488749368840425
51,14518.677468475365,0.011312944006484575,0.46673660680109075
52,13879.52199304955,0.02315160610776968,5.955192379705562
53,12068.980584697585,0.01029983012952748,1.5415150706444505
54,12456.159515878742,0.000794062010631813,6.247515501537505
55,14490.36650414029,0.022883881393657598,5.510129617095355
56,14392.778605092804,0.01822434618076371,1.3122406555797113
57,-1.0,-1.0,-1.0
58,10305.991261678228,0.02011935527534358,3.575565545128039
59,13529.491798041954,0.013477432171033758,2.652339294103621
60,13504.332087506855,0.017549813571833866,5.503937020334366
61,-1.0,-1.0,-1.0
62,14676.897289561068,0.016934674614197936,5.676727992126197
63,-1.0,-1.0,-1.0
64,-1.0,-1.0,-1.0
65,-1.0,-1.0,-1.0
66,11904.566916434484,0.023268170495646112,3.3256838854037154
67,11926.624497278159,0.004136713753306337,1.1535427579874329
68,13239.119620672198,0.012398181672350926,5.4702972038905
69,11465.090870005832,0.008594346805236014,1.692059873750019
70,11616.189053068905,0.010828055810980225,3.13828710388021
71,12652.038485668783,0.006392583992279367,1.4183239632321347
72,13403.788169788731,0.022852461914206795,0.8205435102118932
73,11808.193575418176,0.019168439092450796,4.036089306936952
74,-1.0,-1.0,-1.0
75,-1.0,-1.0,-1.0
76,12033.569610660932,0.0024891784599409858,3.115393127477277
77,10830.168726970915,0.019875692646500426,0.7480368127516089
78,12651.168729966055,0.013394868834843594,4.775766314782108
79,-1.0,-1.0,-1.0
80,11413.01811375332,0.023393021229604804,0.3496872391019219
81,12111.566831073405,0.01675130009674562,1.2369436889993952
82,13426.289802191704,0.0018184505450194568,2.8478505759455164
83,-1.0,-1.0,-1.0
84,-1.0,-1.0,-1.0
85,12072.136812433215,0.020244741855669303,3.3409351500490856
86,10545.24716660783,0.013359055084431646,1.0737592527577051
87,10563.684452960397,0.007720404643512691,5.869655060961905
88,13084.420499652071,0.005517482673059471,1.2743579433033345
89,13891.73175599636,0.0118189043221327,5.6174243751092146
90,11192.109944152493,0.0072554198386900835,4.622262339598952
91,13236.824202619797,0.007983113372897102,6.18479807360972
92,14844.532432606471,0.014375855978985797,5.8569582983060755
93,12258.699050361936,0.0028189900633193406,1.9766892774250784
94,12983.499040151353,0.0014342237924998753,4.747008030644631
95,10579.108501478671,0.016097102839014443,3.233105695778726
96,13635.12515383962,0.006953689407949978,3.999622057687737
97,13743.747186391633,0.012482557008706627,2.6975167252948626
98,10216.778635021446,0.010631884961958292,5.623736520060611
99,14152.822496590075,0.01086880188318406,3.5408270167509324
100,11510.38891783603,0.008870322042906484,5.1953764614937015
101,14499.273986700278,0.007094913120812643,4.336787300830915
102,14496.613448982342,0.006507138594702772,2.53306651871938
103,12776.319713840569,0.005522436988385152,2.619068031941531
104,-1.0,-1.0,-1.0
105,10348.331405631883,0.010925136293136108,5.45445640045296
106,10937.502089793186,0.0036735230830634764,2.8670871294484086
107,-1.0,-1.0,-1.0
108,11517.396878460186,0.001741086276007592,5.901383828809786
109,10674.563173327631,0.010241585619514791,1.4459740931426162
110,-1.0,-1.0,-1.0
111,13941.572338397498,0.021648112320519476,2.177448956364684
112,14504.758714411622,0.0024258245883696655,4.245659464619502
113,-1.0,-1.0,-1.0
114,14075.996496763433,0.004957142551928723,4.530054883529243
115,-1.0,-1.0,-1.0
116,11379.50388107007,0.009613728532110916,3.402305049473004
117,-1.0,-1.0,-1.0
118,10720.737778217366,0.01760948319484548,1.3206972538060078
119,-1.0,-1.0,-1.0
120,-1.0,-1.0,-1.0
121,11523.833118440196,0.012196205534325988,5.2640836749467645
122,10103.014048633862,0.007800427265288768,3.0778678783109896
123,14684.385163649033,0.005701021940328974,4.229347567218167
124,14272.52872781025,0.001947651539200984,3.907266924323843
125,10497.50998184481,0.009184756689154023,0.12923536077515674
126,-1.0,-1.0,-1.0
127,-1.0,-1.0,-1.0
128,12555.665880430724,0.005773092047429912,2.2422942561059225
129,12145.671543495704,0.011558317431895733,2.7604009125201228
130,-1.0,-1.0,-1.0
131,13739.110123860857,0.024801139657919594,1.5318348730245934
132,10305.677279506073,0.01483085234705185,3.7566507448602975
133,14273.254429742701,0.0182361527344095,0.058281785525077054
134,11833.094679523889,0.00746549725242758,6.2629021008729495
135,-1.0,-1.0,-1.0
136,-1.0,-1.0,-1.0
137,12325.299954629423,0.014350438720935763,0.021008912611612546
138,11757.279964408146,0.010187336367649258,4.502453884029966
139,10179.145784671315,0.001857589202242588,0.21764530360542508
140,13698.883548052301,0.012378570123601726,3.2483905664195487
141,12845.131079871215,0.014715820442766085,0.09278644700967709
142,14972.904180623584,0.00456486818926817,1.0816831293598463
143,13273.977142945774,0.0012409722191503688,0.6280246220037375
